,street,house_number,city,state
0,37th Avenue Southwest,2706,Seattle,Washington
0,126th Avenue Southeast,26107,Kent,Washington
0,Northeast 88th Street,17016,Redmond,Washington
0,Lake Wilderness Lane Southeast,25610,Maple Valley,Washington
0,East Alder Street,1913,Seattle,Washington
0,South 116th Street,1216,Burien,Washington
0,Rosemont,NA,Bellevue,Washington
0,16th Avenue South,22636,Des Moines,Washington
0,Scenic Drive,3034,Auburn,Washington
0,Delridge Way Southwest,5201,Seattle,Washington
0,Erie Avenue,411,Seattle,Washington
0,Southeast 260th Street,21217,Maple Valley,Washington
0,Southeast 33rd Street,6899,Mercer Island,Washington
0,35th Avenue South,1502,Seattle,Washington
0,Northeast 34th Street,26276,NA,Washington
0,Moon Valley Road Southeast,7195,NA,Washington
0,134th Avenue Southeast,NA,Bellevue,Washington
0,Southeast 42nd Street,14024,Bellevue,Washington
0,North 91st Street,927,Seattle,Washington
0,105th Court Northeast,14450,Kirkland,Washington
0,201st Avenue Southeast,25736,Covington,Washington
0,McKinley Place North,6023,Seattle,Washington
0,Southeast 264th Street,11748,Kent,Washington
0,Southeast 151st Place,44543,NA,Washington
0,230th Avenue Southeast,13009,Issaquah,Washington
0,Southeast 83rd Street,13541,NA,Washington
0,West Emerson Street,4003,Seattle,Washington
0,122nd Avenue Southeast,31604,Auburn,Washington
0,3rd Avenue Northwest,4603,Seattle,Washington
0,113th Avenue Northeast,6202,Kirkland,Washington
0,132nd Avenue Northeast,20204,Woodinville,Washington
0,121st Avenue Southeast,7437,NA,Washington
0,South Graham Street,3015,Seattle,Washington
0,15th Avenue Northwest,17752,Shoreline,Washington
0,238th Avenue Northeast,19899,NA,Washington
0,3rd Avenue South,437,Kirkland,Washington
0,47th Avenue Southwest,6006,Seattle,Washington
0,Southeast 15th Place,14601,Bellevue,Washington
0,3rd Avenue Northwest,6726,Seattle,Washington
0,Redmond Avenue Northeast,751,Renton,Washington
0,15th Avenue Southwest,8155,Seattle,Washington
0,Southwest 108th Street,303,Seattle,Washington
0,111th Avenue Northeast,1227,Bellevue,Washington
0,Northeast 120th Street,8101,Kirkland,Washington
0,Northeast 14th Drive,22559,Sammamish,Washington
0,Temple Place,525,Seattle,Washington
0,North Bowdoin Place,125,Seattle,Washington
0,36th Avenue,1530,Seattle,Washington
0,Preston Fall City Road Southeast,4511,NA,Washington
0,23rd Avenue Southwest,33418,Federal Way,Washington
0,Northeast 179th Street,64460,NA,Washington
0,Southwest 294th Street,505,Federal Way,Washington
0,Northeast 147th Place,8121,Kenmore,Washington
0,28th Avenue South,115,Seattle,Washington
0,Martin Luther King Junior Way East,230,Seattle,Washington
0,123rd Avenue Southeast,5323,Bellevue,Washington
0,121st Avenue Southeast,4613,Bellevue,Washington
0,Westminster Way North,15091,Shoreline,Washington
0,37th Avenue Southwest,3238,Seattle,Washington
0,Northeast 23rd Court,4431,Renton,Washington
0,23rd Avenue,157,Seattle,Washington
0,238th Place Northeast,2203,Sammamish,Washington
0,South 115th Street,6905,Seattle,Washington
0,Northeast 12th Street,7641,NA,Washington
0,168th Avenue Northeast,198,Bellevue,Washington
0,Southwest 136th Street,324,Burien,Washington
0,34th Avenue Southwest,8114,Seattle,Washington
0,Northeast 130th Street,23063,NA,Washington
0,26th Avenue South,433,Seattle,Washington
0,113th Avenue Northeast,3839,Bellevue,Washington
0,Dibble Avenue Northwest,8512,Seattle,Washington
0,Southwest 183rd Street,442,NA,Washington
0,44th Avenue South,5009,Seattle,Washington
0,Southwest Genesee Street,2842,Seattle,Washington
0,Southeast 238th Lane,14119,Kent,Washington
0,56th Avenue Southwest,2517,Seattle,Washington
0,Sycamore Avenue Northwest,6536,Seattle,Washington
0,South 203rd Place,9410,Kent,Washington
0,40th Court Northeast,19999,Lake Forest Park,Washington
0,258th Avenue Southeast,3693,Sammamish,Washington
0,33rd Avenue Northeast,16144,Lake Forest Park,Washington
0,Southwest 108th Street,211,Seattle,Washington
0,NA,NA,Bellevue,Washington
0,10th Avenue West,3412,Seattle,Washington
0,Southeast Saint Andrews Lane,36262,Snoqualmie,Washington
0,143rd Avenue Southeast,9027,NA,Washington
0,Martin Luther King Junior Way South,417,Seattle,Washington
0,103rd Avenue Southwest,11896,NA,Washington
0,132nd Avenue Southeast,25303,Kent,Washington
0,32nd Avenue South,2727,Seattle,Washington
0,6th Street Northeast,1602,Auburn,Washington
0,South 194th Street,3309,SeaTac,Washington
0,Holmes Point Drive Northeast,12530,Kirkland,Washington
0,South 163rd Place,249,Burien,Washington
0,10th Avenue West,1522,Seattle,Washington
0,203rd Avenue Southeast,14868,NA,Washington
0,Northeast 195th Street,7614,Kenmore,Washington
0,86th Avenue Southeast,3955,Mercer Island,Washington
0,4th Avenue Northeast,4015,Seattle,Washington
0,17th Avenue Southwest,10616,Seattle,Washington
0,Westview Drive West,2582,Seattle,Washington
0,South 324th Place,5614,Auburn,Washington
0,Northeast 28th Street,13658,Bellevue,Washington
0,116th Avenue Southeast,18612,Renton,Washington
0,Southeast 86th Street,37593,NA,Washington
0,East Mercer Way,NA,Mercer Island,Washington
0,20th Avenue South,802,Seattle,Washington
0,Fauntleroy Way Southwest,6541,Seattle,Washington
0,38th Avenue South,4055,Seattle,Washington
0,122nd Avenue Northeast,8052,Kirkland,Washington
0,Northeast 204th Street,15040,Woodinville,Washington
0,Whitman Avenue North,3845,Seattle,Washington
0,Northeast 141st Street,20883,Cottage Lake,Washington
0,110th Place Southeast,26418,Kent,Washington
0,289th Avenue Northeast,28883,NA,Washington
0,Fauntleroy Way Southwest,6609,Seattle,Washington
0,South 201st Street,1021,Des Moines,Washington
0,Northeast 133rd Street,17099,Cottage Lake,Washington
0,Southwest Maury Park Road,7052,NA,Washington
0,120th Avenue Southeast,4037,Bellevue,Washington
0,South Langston Road,5615,Seattle,Washington
0,Northeast 147th Place,7227,Kenmore,Washington
0,Southeast 255th Place,21715,Maple Valley,Washington
0,Southeast 170th Street,14213,Renton,Washington
0,Northeast 92nd Street,1218,Seattle,Washington
0,Southeast 54th Lane,11088,Bellevue,Washington
0,62nd Avenue Southeast,2557,Mercer Island,Washington
0,Shangri-La Way Northwest,301,Issaquah,Washington
0,Southeast 186th Street,11443,Renton,Washington
0,12th Avenue Northwest,7049,Seattle,Washington
0,19th Avenue Northeast,6837,Seattle,Washington
0,Southeast Wax Road,19009,Kent,Washington
0,31st Place South,16866,SeaTac,Washington
0,Blanchat Court,579,Enumclaw,Washington
0,104th Place Southeast,22218,Kent,Washington
0,NA,NA,Issaquah,Washington
0,236th Avenue Southeast,5392,Issaquah,Washington
0,NA,NA,Snoqualmie,Washington
0,Southeast 168th Street,13414,Renton,Washington
0,South 292nd Street,5214,Auburn,Washington
0,Southeast 21st Place,26326,Sammamish,Washington
0,West Mercer Way,NA,Mercer Island,Washington
0,127th Avenue Northeast,13843,Kirkland,Washington
0,North 38th Street,2311,Seattle,Washington
0,Northeast 64th Court,24024,Union Hill-Novelty Hill,Washington
0,14th Avenue Northwest,10022,Seattle,Washington
0,South 164th Street,4602,Tukwila,Washington
0,32nd Avenue West,4320,Seattle,Washington
0,Maple Valley-Black Diamond Road Southeast,25063,Maple Valley,Washington
0,177th Avenue Northeast,14119,Cottage Lake,Washington
0,Lake Washington Boulevard South,3749,Seattle,Washington
0,Northeast 44th Street,20794,Sammamish,Washington
0,South 151st Street,4056,Tukwila,Washington
0,Southeast 281st Street,15020,Kent,Washington
0,South Orcas Street,5514,Seattle,Washington
0,217th Avenue Southeast,NA,Maple Valley,Washington
0,217th Avenue Southeast,NA,Maple Valley,Washington
0,East Montlake Place East,2610,Seattle,Washington
0,North 183rd Street,122,Shoreline,Washington
0,3rd Avenue Northwest,12015,Seattle,Washington
0,Southeast 256th Street,NA,Kent,Washington
0,Southwest 349th Place,2300,Federal Way,Washington
0,100th Avenue Southeast,21036,Kent,Washington
0,East Yesler Way,3204,Seattle,Washington
0,Northeast 141st Street,12401,Kirkland,Washington
0,Northeast 67th Street,12034,Kirkland,Washington
0,165th Avenue Northeast,2577,Bellevue,Washington
0,164th Place Northeast,1440,Bellevue,Washington
0,Southeast 186th Way,17616,Renton,Washington
0,18th Avenue Southwest,6740,Seattle,Washington
0,Southeast 219th Place,11401,Kent,Washington
0,8th Avenue Northwest,7036,Seattle,Washington
0,Victoria Avenue Southwest,1700,Seattle,Washington
0,131st Place Northeast,2818,Bellevue,Washington
0,Fremont Avenue North,6203,Seattle,Washington
0,Southeast 282nd Street,24023,Maple Valley,Washington
0,6th Place Southwest,18134,NA,Washington
0,Southwest Graham Street,4522,Seattle,Washington
0,12th Avenue Northeast,10532,Seattle,Washington
0,Southeast 86th Street,30801,NA,Washington
0,Southwest 106th Street,715,Seattle,Washington
0,216th Avenue Northeast,7333,Union Hill-Novelty Hill,Washington
0,1st Avenue Northeast,14842,Duvall,Washington
0,Greenwood Avenue North,11053,Seattle,Washington
0,144th Place Southeast,14513,Renton,Washington
0,286th Avenue Southeast,22020,Maple Valley,Washington
0,Northeast 133rd Place,12231,Kirkland,Washington
0,Northeast 120th Way,17801,Redmond,Washington
0,Northeast 145th Street,8444,Kenmore,Washington
0,Southeast 269th Street,22004,Maple Valley,Washington
0,116th Place Northeast,6571,Kirkland,Washington
0,Northeast 159th Street,327,Shoreline,Washington
0,17th Avenue East,1517,Seattle,Washington
0,Mount Defiance Southwest Circle,NA,Issaquah,Washington
0,Tramp Harbor Road Southwest,21480,NA,Washington
0,17th Avenue Northwest,8039,Seattle,Washington
0,Swenson Drive Southeast,8609,Snoqualmie,Washington
0,33rd Avenue West,3432,Seattle,Washington
0,Wallingford Avenue North,5567,Seattle,Washington
0,11th Avenue South,24913,Des Moines,Washington
0,24th Avenue Southwest,9412,Seattle,Washington
0,Northeast Cherry Valley Road,30935,NA,Washington
0,Hoeder Lane,9310,Bothell,Washington
0,South 146th Street,3042,SeaTac,Washington
0,140th Avenue Southeast,18002,Renton,Washington
0,84th Avenue Northeast,15839,Kenmore,Washington
0,1st Avenue South,NA,NA,Washington
0,NA,NA,Snoqualmie,Washington
0,Boyer Avenue East,2045,Seattle,Washington
0,117th Place Northeast,9703,Kirkland,Washington
0,12th Avenue Southwest,9239,Seattle,Washington
0,Southeast 57th Street,9167,Mercer Island,Washington
0,Northeast Katsura Street,1998,Issaquah,Washington
0,151st Avenue Northeast,10815,Redmond,Washington
0,20th Avenue Northeast,13600,Seattle,Washington
0,Northeast 145th Place,27799,Duvall,Washington
0,140th Avenue Southeast,3714,Bellevue,Washington
0,Taylor Avenue North,1825,Seattle,Washington
0,42nd Place Southwest,33140,Federal Way,Washington
0,26th Avenue West,4219,Seattle,Washington
0,West Armour Street,830,Seattle,Washington
0,Northeast 72nd Place,13898,Redmond,Washington
0,12th Avenue South,4012,Seattle,Washington
0,98th Avenue South,24462,Kent,Washington
0,Northeast 43rd Street,10427,Kirkland,Washington
0,17th Avenue,77,NA,Washington
0,42nd Avenue Southwest,4044,Seattle,Washington
0,South 299th Place,29830,Auburn,Washington
0,81st Avenue Southeast,4725,Mercer Island,Washington
0,Southwest 129th Street,440,Burien,Washington
0,Sunnyside Avenue North,7708,Seattle,Washington
0,157th Avenue Northeast,11815,Redmond,Washington
0,Southeast 27th Street,25993,Sammamish,Washington
0,25th Avenue Southwest,30158,Federal Way,Washington
0,Northeast 100th Street,1015,Seattle,Washington
0,212th Drive Northeast,14371,Cottage Lake,Washington
0,Northeast 120th Way,16614,Redmond,Washington
0,20th Avenue Southwest,8408,Seattle,Washington
0,North 205th Street - Lake Ballinger Way,NA,Shoreline,Washington
0,165th Avenue Northeast,2577,Bellevue,Washington
0,Southeast 15th Place,22599,Sammamish,Washington
0,53rd Avenue Southwest,4041,Seattle,Washington
0,153rd Avenue Southeast,3966,Bellevue,Washington
0,45th Avenue Northeast,6226,Seattle,Washington
0,South 202nd Street,3570,SeaTac,Washington
0,South 172nd Street,4019,SeaTac,Washington
0,31st Avenue West,3007,Seattle,Washington
0,Southeast 134th Street,17360,NA,Washington
0,North Richmond Beach Road,260,Shoreline,Washington
0,Northeast 123rd Street,3630,Seattle,Washington
0,176th Avenue Northeast,10144,Redmond,Washington
0,Northeast 75th Street,311,Seattle,Washington
0,117th Place Northeast,15031,Kirkland,Washington
0,Northeast 87th Place,8654,Union Hill-Novelty Hill,Washington
0,Southwest Harbor Lane,3021,Seattle,Washington
0,90th Avenue Southeast,6155,Mercer Island,Washington
0,Northeast 16th Place,10093,Bellevue,Washington
0,Southeast 248th Place,23812,Maple Valley,Washington
0,Northeast 142nd Court,9224,Kirkland,Washington
0,3rd Avenue South,706,Kent,Washington
0,37th Avenue West,3627,Seattle,Washington
0,236th Court Southeast,27634,Maple Valley,Washington
0,36th Avenue Northeast,4316,Seattle,Washington
0,Longmire Court Northeast,2540,Issaquah,Washington
0,189th Place Northeast,5940,Redmond,Washington
0,Northeast 126th Street,23037,NA,Washington
0,163rd Place Southeast,17412,Renton,Washington
0,23rd Avenue Northeast,9122,Seattle,Washington
0,Northeast 12th Place,13504,Bellevue,Washington
0,26th Avenue,1515,Seattle,Washington
0,124th Avenue Northeast,556,Bellevue,Washington
0,84th Avenue Northeast,19001,Kenmore,Washington
0,East Cascade Highway,NA,NA,Washington
0,Southeast 271st Street,26735,NA,Washington
0,Northeast 135th Place,6409,Kirkland,Washington
0,South 365th Place,2610,Federal Way,Washington
0,231st Place Southeast,23732,Maple Valley,Washington
0,17th Drive Southeast,2420,Auburn,Washington
0,240th Avenue Southeast,18270,Maple Valley,Washington
0,Elizabeth Avenue Southeast,5625,Auburn,Washington
0,North 173rd Street,1273,Shoreline,Washington
0,Southeast 44th Way,16051,Bellevue,Washington
0,Northeast 162nd Street,11131,Bothell,Washington
0,20th Avenue South,854,Seattle,Washington
0,Northeast 80th Lane,12718,Kirkland,Washington
0,Robinwood Road Southwest,19548,NA,Washington
0,195th Avenue Southeast,27700,Kent,Washington
0,Quincy Avenue Southeast,5106,Auburn,Washington
0,Northeast 159th Street,NA,Cottage Lake,Washington
0,9th Avenue Northwest,11727,Seattle,Washington
0,Northeast 14th Street,17258,Bellevue,Washington
0,Northwest 76th Street,640,Seattle,Washington
0,48th Avenue Northeast,4007,Seattle,Washington
0,O Street Southeast,3516,Auburn,Washington
0,191st Place Southeast,26303,Covington,Washington
0,Southwest 339th Street,3111,Federal Way,Washington
0,43rd Avenue South,4709,Seattle,Washington
0,Southeast 52nd Street,11633,Bellevue,Washington
0,Northwest Pebble Lane,427,Issaquah,Washington
0,81st Avenue Northeast,11402,Kirkland,Washington
0,South 302nd Street,3717,Auburn,Washington
0,South 170th Street,4411,SeaTac,Washington
0,3rd Avenue Northeast,16265,Duvall,Washington
0,49th Avenue South,8307,Seattle,Washington
0,West Raye Street,3553,Seattle,Washington
0,Northeast 166th Street,1559,Shoreline,Washington
0,37th Avenue Northeast,19224,Lake Forest Park,Washington
0,East Cherry Street,1915,Seattle,Washington
0,Fremont Avenue North,8309,Seattle,Washington
0,Southeast 216th Street,18823,Renton,Washington
0,Southwest Sylvan Heights Drive,2733,Seattle,Washington
0,Southeast 162nd Street,24875,Issaquah,Washington
0,17th Avenue Northeast,9701,Seattle,Washington
0,23rd Avenue,911,Seattle,Washington
0,36th Avenue West,2812,Seattle,Washington
0,Corliss Avenue North,8212,Seattle,Washington
0,3rd Avenue Northwest,13227,Seattle,Washington
0,Northeast Anderson Street,26501,Duvall,Washington
0,224th Avenue Northeast,3000,Sammamish,Washington
0,Densmore Avenue North,14904,Shoreline,Washington
0,Northeast 150th Place,27615,Duvall,Washington
0,South Donovan Street,1053,Seattle,Washington
0,Northeast 141st Street,8106,Kirkland,Washington
0,Southeast 46th Street,16808,Bellevue,Washington
0,Southeast Renton Issaquah Road,14424,Renton,Washington
0,Southeast 66th Street,12900,Bellevue,Washington
0,Dereks Place,311,NA,Washington
0,Northeast 171st Lane,7239,Kenmore,Washington
0,South Star Lake Road,5333,Auburn,Washington
0,12th Court Northwest,2227,Auburn,Washington
0,154th Avenue Southeast,2565,Bellevue,Washington
0,Northeast 156th Street,404,Shoreline,Washington
0,Bronson Place Northeast,565,Renton,Washington
0,North 105th Street,723,Seattle,Washington
0,278th Place Northeast,3504,NA,Washington
0,71st Avenue South,12815,Seattle,Washington
0,14th Avenue Northwest,17949,Shoreline,Washington
0,Southwest 347th Way,510,Federal Way,Washington
0,32nd Avenue South,19052,SeaTac,Washington
0,68th Place South,10730,Seattle,Washington
0,Northeast Madison Way,3401,Issaquah,Washington
0,23rd Avenue Southwest,11642,Burien,Washington
0,Southeast 165th Place,14229,Renton,Washington
0,Southeast 212th Place,12010,Kent,Washington
0,35th Avenue Northeast,7557,Seattle,Washington
0,Sylvester Road Southwest,16407,Burien,Washington
0,Southeast 157th Street,25631,Issaquah,Washington
0,107th Place Northeast,11410,Kirkland,Washington
0,25th Avenue,350,Seattle,Washington
0,Northeast Ring Street,27038,Duvall,Washington
0,Abandoned connector (Impassable),NA,NA,Washington
0,Northeast 83rd Court,13600,Redmond,Washington
0,28th Avenue West,2002,Seattle,Washington
0,Queen Anne Avenue North,2419,Seattle,Washington
0,84th Avenue South,11301,Seattle,Washington
0,Northeast 24th Street,NA,NA,Washington
0,24th Street Southeast,2515,Auburn,Washington
0,Corliss Avenue North,17528,Shoreline,Washington
0,Northeast 102nd Street,13646,Redmond,Washington
